id,title,company,location,job_description,skills,role
747,Data Architect (Lead),NextGen,Los Angeles,Looking for a skilled Data Architect to join our team.,"Cloud, Data Architecture, Big Data, Master Data Management, SQL, Data Governance, Communication, ETL, Data Warehousing",Data Architect
562,Product Manager (Lead),GlobalTech,Toronto,Product Manager position with growth opportunities.,"User Stories, Leadership, Jira, Market Research, A/B Testing, Roadmapping, SQL, Product Management, Communication, Scrum, Analytics",Product Manager
799,IoT Developer (Mid-level),TechCorp,Singapore,We need an experienced IoT Developer for exciting projects.,"Leadership, Arduino, Sensors, Cloud, Edge Computing, Embedded Systems, IoT, Raspberry Pi, Team Work, MQTT",IoT Developer
683,Technical Support Engineer (Senior),NextGen,London,We need an experienced Technical Support Engineer for exciting projects.,"Ticketing, Networking, Customer Support, Linux, Jira, Troubleshooting, Technical Knowledge, Communication",Technical Support Engineer
38,Software Engineer (Senior),CodeFactory,London,Looking for a skilled Software Engineer to join our team.,"Data Structures, Linux, Agile, Docker, C++, Java, Git, Algorithms, Python",Software Engineer
527,Graphic Designer (Junior),SmartSolutions,Singapore,Looking for a skilled Graphic Designer to join our team.,"Branding, Print Design, Adobe Photoshop, Color Theory, Visual Design, InDesign, Digital Design, Logo Design",Graphic Designer
782,Game Developer (Junior),SysTech,New York,We need an experienced Game Developer for exciting projects.,"Physics, Team Work, Animation, C++, Graphics, C#, Unreal Engine, Game Design, AI, Unity",Game Developer
917,IT Consultant (Senior),GlobalTech,San Francisco,Join us as a IT Consultant and work on cutting-edge technology.,"IT Consulting, Digital Transformation, Stakeholder Management, Cloud, Project Management, Strategy, Business Analysis",IT Consultant
500,Manual Tester (Senior),InnovateTech,Boston,Join us as a Manual Tester and work on cutting-edge technology.,"Documentation, Jira, Test Plans, Regression Testing, Test Cases, Exploratory Testing, Manual Testing, Team Work",Manual Tester
958,Help Desk Technician (Junior),TechCorp,Seattle,Help Desk Technician position with growth opportunities.,"Ticketing, Documentation, Software Installation, Customer Service, Troubleshooting, Technical Support, Windows, Hardware",Help Desk Technician
449,Database Architect (Senior),DataMind,San Francisco,Join us as a Database Architect and work on cutting-edge technology.,"Architecture, MySQL, Leadership, Scalability, Performance, Database Design, NoSQL, SQL, Data Modeling, Communication, Data Warehousing",Database Architect
127,Flutter Developer (Lead),DigitalEdge,Berlin,Join us as a Flutter Developer and work on cutting-edge technology.,"REST API, UI/UX, Dart, Flutter, Firebase, Mobile, Android, State Management, iOS",Flutter Developer
600,Scrum Master (Junior),InnovateTech,Denver,Join us as a Scrum Master and work on cutting-edge technology.,"Retrospectives, Agile, SAFe, Facilitation, Impediment Removal, Scrum, Team Coaching, Sprint Planning",Scrum Master
530,Graphic Designer (Lead),FutureSoft,San Francisco,Graphic Designer position with growth opportunities.,"Print Design, Adobe Photoshop, Color Theory, InDesign, Digital Design, Typography, Logo Design, Adobe Illustrator",Graphic Designer
821,CTO (Principal),InnovateTech,Toronto,We need an experienced CTO for exciting projects.,"Architecture, Technology Strategy, Digital Transformation, Problem Solving, Innovation, Vendor Management, Budget Management, Security",CTO
932,IT Manager (Lead),StartupX,Singapore,We need an experienced IT Manager for exciting projects.,"Communication, Budget, Vendor Management, IT Management, Infrastructure, Project Management, Strategy, Security, Team Leadership, Operations",IT Manager
377,Security Engineer (Mid-level),NextGen,Singapore,Join us as a Security Engineer and work on cutting-edge technology.,"Linux, IDS/IPS, SIEM, SOC, Firewalls, Encryption, Security",Security Engineer
292,Cloud Engineer (Senior),GlobalTech,Bangalore,Cloud Engineer position with growth opportunities.,"Kubernetes, Networking, Linux, Agile, Docker, Azure, Google Cloud, AWS, CloudFormation, Security, Terraform",Cloud Engineer
335,Network Engineer (Principal),StartupX,Denver,We need an experienced Network Engineer for exciting projects.,"CCNA, Networking, VPN, Load Balancing, Firewall, DNS, Cisco, Security, TCP/IP, Routing",Network Engineer
637,Business Analyst (Mid-level),CloudFirst,Bangalore,Join us as a Business Analyst and work on cutting-edge technology.,"User Stories, Stakeholder Management, Jira, Excel, SQL, Process Mapping, Data Analysis, Business Analysis",Business Analyst
356,Infrastructure Engineer (Senior),InnovateTech,London,Looking for a skilled Infrastructure Engineer to join our team.,"Linux, Virtualization, Cloud, Docker, Monitoring, VMware, Ansible, Terraform",Infrastructure Engineer
472,Performance Engineer (Lead),SmartSolutions,New York,We need an experienced Performance Engineer for exciting projects.,"Optimization, Performance Testing, Profiling, Analysis, New Relic, Gatling, Load Testing",Performance Engineer
628,Product Owner (Senior),TechCorp,Seattle,Product Owner position with growth opportunities.,"User Stories, Stakeholder Management, Backlog Management, Scrum, Product Ownership, Analytics",Product Owner
818,Engineering Manager (Mid-level),NextGen,Singapore,Looking for a skilled Engineering Manager to join our team.,"Hiring, People Management, Project Planning, Stakeholder Management, Performance Reviews, Agile, Career Development, Team Leadership",Engineering Manager
343,Cloud Architect (Mid-level),StartupX,Austin,Looking for a skilled Cloud Architect to join our team.,"Architecture, Kubernetes, Agile, AWS, Microservices, Cloud Design, Security, Communication, Terraform",Cloud Architect
414,Penetration Tester (Principal),NetPro,London,Looking for a skilled Penetration Tester to join our team.,"Web Security, Network Security, Penetration Testing, Burp Suite, Vulnerability, Ethical Hacking, Reporting, Security, Metasploit",Penetration Tester
460,QA Engineer (Lead),SmartSolutions,Bangalore,QA Engineer position with growth opportunities.,"Testing, Automation, Bug Tracking, API Testing, Java, TestNG, Git, Selenium, Python",QA Engineer
25,Backend Developer (Senior),SysTech,Toronto,We need an experienced Backend Developer for exciting projects.,"REST API, MongoDB, Redis, PostgreSQL, Java, Microservices, SQL, Node.js, Python",Backend Developer
938,IT Manager (Lead),SmartSolutions,Singapore,We need an experienced IT Manager for exciting projects.,"Budget, Vendor Management, IT Management, Infrastructure, Project Management, Strategy, Security, Team Leadership, Operations",IT Manager
534,UX Researcher (Lead),MegaSoft,New York,We need an experienced UX Researcher for exciting projects.,"UX, Interviews, A/B Testing, User Research, Personas, User Journey, Data Analysis, Analytics",UX Researcher
646,Business Intelligence Analyst (Junior),SmartSolutions,Singapore,Join us as a Business Intelligence Analyst and work on cutting-edge technology.,"Power BI, Data Visualization, Excel, KPIs, SQL, Reporting, Dashboards, ETL, Data Warehousing",Business Intelligence Analyst
224,LLM Engineer (Lead),CloudNine,London,Looking for a skilled LLM Engineer to join our team.,"Langchain, NLP, Transformers, OpenAI, Hugging Face, GPT, Fine-tuning, Vector Database",LLM Engineer
522,Graphic Designer (Lead),WebWorks,Boston,Join us as a Graphic Designer and work on cutting-edge technology.,"Print Design, Problem Solving, Adobe Photoshop, Color Theory, InDesign, Digital Design, Typography, Communication, Logo Design, Adobe Illustrator",Graphic Designer
26,Backend Developer (Mid-level),CodeFactory,San Francisco,We need an experienced Backend Developer for exciting projects.,"REST API, Redis, Django, Communication, Leadership, Spring Boot, Java, Microservices, SQL, Node.js, Python",Backend Developer
62,Web Developer (Principal),MegaSoft,Austin,We need an experienced Web Developer for exciting projects.,"MySQL, Responsive Design, WordPress, Bootstrap, JavaScript, jQuery, SEO, HTML/CSS",Web Developer
277,Business Intelligence Developer (Mid-level),DigitalEdge,Bangalore,We need an experienced Business Intelligence Developer for exciting projects.,"SSRS, SSIS, Leadership, Tableau, Problem Solving, SQL, Data Modeling, ETL, Data Warehousing",Business Intelligence Developer
576,Technical Product Manager (Mid-level),AppMasters,Chicago,Technical Product Manager position with growth opportunities.,"Stakeholder Management, Jira, Agile, System Design, Technical Knowledge, SQL, Product Management, Data Analysis",Technical Product Manager
729,Enterprise Architect (Senior),StartupX,New York,We need an experienced Enterprise Architect for exciting projects.,"Digital Transformation, Enterprise Architecture, Cloud, Governance, Strategy, Solution Design, TOGAF, Business Analysis",Enterprise Architect
763,Blockchain Developer (Senior),InnovateTech,Denver,Blockchain Developer position with growth opportunities.,"Ethereum, Truffle, Smart Contracts, JavaScript, NFT, DeFi, Blockchain",Blockchain Developer
930,Technology Consultant (Principal),MegaSoft,Singapore,We need an experienced Technology Consultant for exciting projects.,"Architecture, Cloud, Project Management, Strategy, Technology Consulting, Analytics",Technology Consultant
927,Technology Consultant (Lead),TechCorp,London,Looking for a skilled Technology Consultant to join our team.,"Architecture, Digital Transformation, Agile, Cloud, Business, Project Management, Technology Consulting, Team Work, Analytics",Technology Consultant
12,Frontend Developer (Mid-level),DataDriven,Boston,Looking for a skilled Frontend Developer to join our team.,"Git, Figma, JavaScript, React, TypeScript, Vue.js",Frontend Developer
170,Data Engineer (Lead),CloudFirst,Remote,Join us as a Data Engineer and work on cutting-edge technology.,"PostgreSQL, Problem Solving, ETL, Snowflake, Hadoop, AWS, SQL, Python, Airflow, Apache Spark, Data Warehousing",Data Engineer
519,Product Designer (Junior),WebWorks,San Francisco,Looking for a skilled Product Designer to join our team.,"Design Thinking, A/B Testing, Visual Design, Product Design, User Research, Interaction Design, Figma, Prototyping, Design Systems",Product Designer
318,Platform Engineer (Principal),CloudFirst,New York,We need an experienced Platform Engineer for exciting projects.,"ArgoCD, Leadership, Agile, Docker, Cloud, Terraform, GitOps, CI/CD, Service Mesh",Platform Engineer
199,Computer Vision Engineer (Junior),FutureSoft,Boston,We need an experienced Computer Vision Engineer for exciting projects.,"YOLO, TensorFlow, Image Processing, CNN, Python, Object Detection, PyTorch, Image Segmentation, Deep Learning",Computer Vision Engineer
340,Network Engineer (Principal),InnovateTech,Seattle,Network Engineer position with growth opportunities.,"CCNA, Networking, Switching, VPN, Load Balancing, DNS, Cisco, TCP/IP, Firewall",Network Engineer
361,Release Engineer (Mid-level),AIVentures,Toronto,Release Engineer position with growth opportunities.,"Kubernetes, Automation, Leadership, Build Systems, Docker, CI/CD, Deployment, Release Management",Release Engineer
70,Web Developer (Senior),DevHub,Chicago,Join us as a Web Developer and work on cutting-edge technology.,"CSS, Communication, Responsive Design, Problem Solving, WordPress, Bootstrap, JavaScript, HTML/CSS, PHP",Web Developer
491,Manual Tester (Principal),NextGen,New York,We need an experienced Manual Tester for exciting projects.,"Documentation, Bug Tracking, Jira, Test Plans, Test Cases, Exploratory Testing, Manual Testing",Manual Tester
868,Growth Engineer (Senior),InnovateTech,Bangalore,We need an experienced Growth Engineer for exciting projects.,"A/B Testing, Experimentation, Marketing Automation, Growth, JavaScript, Data Analysis, Analytics",Growth Engineer
890,SEO Specialist (Senior),DigitalEdge,Seattle,SEO Specialist position with growth opportunities.,"HTML, Search Console, Link Building, Keyword Research, SEO, Content Strategy",SEO Specialist
42,Senior Software Engineer (Principal),DigitalEdge,Boston,We need an experienced Senior Software Engineer for exciting projects.,"Kubernetes, Mentoring, Agile, Cloud, System Design, Java, Microservices, Python, Code Review",Senior Software Engineer
489,QA Lead (Mid-level),SysTech,Singapore,Join us as a QA Lead and work on cutting-edge technology.,"Automation, Agile, Quality, Strategy, Reporting, Team Leadership, Selenium",QA Lead
565,Product Manager (Principal),DataDriven,Boston,Join us as a Product Manager and work on cutting-edge technology.,"Stakeholder Management, Jira, Market Research, A/B Testing, Roadmapping, SQL, Product Management, Analytics",Product Manager
